GENE_NAME	BLAST_ID	CONTIG	START	STOP	FRAMESHIFTS_BLAST	INFRAME_STOPS_BLAST	FRAMESHIFTS_MINIPROT	INFRAME_STOPS_MINIPROT	EXON	CONTIG_TYPE	GENE_TYPE	ANNOTATION	HAP	SPECIES
HMRG_6371_1_h1tg000058l_452200-452477:-	HMRG_6371_1_h1tg000058l_452200-452477:-	HMRG_6371#1#h1tg000058l	452200	452477	0	0	0	0	EXON3	Core	Potential_coding_gene	MINIPROT_ANNOTATION	HMRG_6371#1	HM
HMRG_6371_1_h1tg000067l_71655-71930:.	HMRG_6371_1_h1tg000067l_71655-71930:.	HMRG_6371#1#h1tg000067l	71655	71930	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#1	HM
HMRG_6371_1_h1tg000067l_129496-129771:-	HMRG_6371_1_h1tg000067l_129496-129771:-	HMRG_6371#1#h1tg000067l	129496	129771	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#1	HM
HMRG_6371_1_h1tg000067l_267122-267396:-	HMRG_6371_1_h1tg000067l_267122-267396:-	HMRG_6371#1#h1tg000067l	267122	267396	3	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#1	HM
HMRG_6371_1_h1tg000067l_302576-302851:.	HMRG_6371_1_h1tg000067l_302576-302851:.	HMRG_6371#1#h1tg000067l	302576	302851	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#1	HM
HMRG_6371_1_h1tg000067l_387764-388039:-	HMRG_6371_1_h1tg000067l_387764-388039:-	HMRG_6371#1#h1tg000067l	387764	388039	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#1	HM
HMRG_6371_1_h1tg000067l_536365-536640:.	HMRG_6371_1_h1tg000067l_536365-536640:.	HMRG_6371#1#h1tg000067l	536365	536640	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#1	HM
HMRG_6371_1_h1tg000067l_561448-561723:-	HMRG_6371_1_h1tg000067l_561448-561723:-	HMRG_6371#1#h1tg000067l	561448	561723	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#1	HM
HMRG_6371_1_h1tg000067l_635439-635713:-	HMRG_6371_1_h1tg000067l_635439-635713:-	HMRG_6371#1#h1tg000067l	635439	635713	3	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#1	HM
HMRG_6371_1_h1tg000067l_756382-756657:.	HMRG_6371_1_h1tg000067l_756382-756657:.	HMRG_6371#1#h1tg000067l	756382	756657	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#1	HM
HMRG_6371_1_h1tg000067l_804027-804302:-	HMRG_6371_1_h1tg000067l_804027-804302:-	HMRG_6371#1#h1tg000067l	804027	804302	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#1	HM
HMRG_6371_1_h1tg000067l_837233-837508:-	HMRG_6371_1_h1tg000067l_837233-837508:-	HMRG_6371#1#h1tg000067l	837233	837508	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#1	HM
HMRG_6371_1_h1tg000067l_1006671-1006946:-	HMRG_6371_1_h1tg000067l_1006671-1006946:-	HMRG_6371#1#h1tg000067l	1006671	1006946	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#1	HM
HMRG_6371_1_h1tg000067l_1047265-1047540:-	HMRG_6371_1_h1tg000067l_1047265-1047540:-	HMRG_6371#1#h1tg000067l	1047265	1047540	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#1	HM
HMRG_6371_1_h1tg000081l_314123-314354:.	HMRG_6371_1_h1tg000081l_314123-314354:.	HMRG_6371#1#h1tg000081l	314123	314354	7	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#1	HM
HMRG_6371_1_h1tg000120l_330144-330419:-	HMRG_6371_1_h1tg000120l_330144-330419:-	HMRG_6371#1#h1tg000120l	330144	330419	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#1	HM
HMRG_6371_1_h1tg000120l_357391-357665:-	HMRG_6371_1_h1tg000120l_357391-357665:-	HMRG_6371#1#h1tg000120l	357391	357665	3	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#1	HM
HMRG_6371_1_h1tg000120l_435494-435769:-	HMRG_6371_1_h1tg000120l_435494-435769:-	HMRG_6371#1#h1tg000120l	435494	435769	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#1	HM
HMRG_6371_1_h1tg000120l_441428-441703:.	HMRG_6371_1_h1tg000120l_441428-441703:.	HMRG_6371#1#h1tg000120l	441428	441703	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#1	HM
HMRG_6371_1_h1tg000120l_551190-551465:-	HMRG_6371_1_h1tg000120l_551190-551465:-	HMRG_6371#1#h1tg000120l	551190	551465	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#1	HM
HMRG_6371_1_h1tg000120l_621915-622190:.	HMRG_6371_1_h1tg000120l_621915-622190:.	HMRG_6371#1#h1tg000120l	621915	622190	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#1	HM
HMRG_6371_1_h1tg000120l_682351-682626:.	HMRG_6371_1_h1tg000120l_682351-682626:.	HMRG_6371#1#h1tg000120l	682351	682626	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#1	HM
HMRG_6371_1_h1tg000120l_722174-722449:-	HMRG_6371_1_h1tg000120l_722174-722449:-	HMRG_6371#1#h1tg000120l	722174	722449	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#1	HM
HMRG_6371_1_h1tg000120l_786447-786722:.	HMRG_6371_1_h1tg000120l_786447-786722:.	HMRG_6371#1#h1tg000120l	786447	786722	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#1	HM
HMRG_6371_2_h2tg000031l_18504651-18504928:-_HMRG_6371_2_h2tg000031l_18505419-18505665:-	HMRG_6371_2_h2tg000031l_18504651-18504928:-	HMRG_6371#2#h2tg000031l	18504651	18504928	0	0	NA	NA	EXON3	Not_core	Potential_coding_gene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000031l_18504651-18504928:-_HMRG_6371_2_h2tg000031l_18505419-18505665:-	HMRG_6371_2_h2tg000031l_18505419-18505665:-	HMRG_6371#2#h2tg000031l	18505419	18505665	0	0	NA	NA	EXON2	Not_core	Potential_coding_gene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000031l_18505419-18505665:-_HMRG_6371_2_h2tg000031l_18557904-18558150:.	HMRG_6371_2_h2tg000031l_18557904-18558150:.	HMRG_6371#2#h2tg000031l	18557904	18558150	0	0	NA	NA	EXON2	Not_core	Potential_coding_gene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000031l_18557904-18558150:._HMRG_6371_2_h2tg000031l_18558641-18558918:.	HMRG_6371_2_h2tg000031l_18558641-18558918:.	HMRG_6371#2#h2tg000031l	18558641	18558918	0	0	NA	NA	EXON3	Not_core	Potential_coding_gene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000046l_200292-200551:._HMRG_6371_2_h2tg000046l_201274-201549:.	HMRG_6371_2_h2tg000046l_200292-200551:.	HMRG_6371#2#h2tg000046l	200292	200551	0	0	NA	NA	EXON2	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000046l_200292-200551:._HMRG_6371_2_h2tg000046l_201274-201549:.	HMRG_6371_2_h2tg000046l_201274-201549:.	HMRG_6371#2#h2tg000046l	201274	201549	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000046l_249380-249639:._HMRG_6371_2_h2tg000046l_250400-250675:.	HMRG_6371_2_h2tg000046l_249380-249639:.	HMRG_6371#2#h2tg000046l	249380	249639	0	0	NA	NA	EXON2	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000046l_249380-249639:._HMRG_6371_2_h2tg000046l_250400-250675:.	HMRG_6371_2_h2tg000046l_250400-250675:.	HMRG_6371#2#h2tg000046l	250400	250675	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000046l_257625-257900:-_HMRG_6371_2_h2tg000046l_258584-258843:-	HMRG_6371_2_h2tg000046l_257625-257900:-	HMRG_6371#2#h2tg000046l	257625	257900	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000046l_257625-257900:-_HMRG_6371_2_h2tg000046l_258584-258843:-	HMRG_6371_2_h2tg000046l_258584-258843:-	HMRG_6371#2#h2tg000046l	258584	258843	0	0	NA	NA	EXON2	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000046l_295381-295656:-	HMRG_6371_2_h2tg000046l_295381-295656:-	HMRG_6371#2#h2tg000046l	295381	295656	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000046l_376033-376308:.	HMRG_6371_2_h2tg000046l_376033-376308:.	HMRG_6371#2#h2tg000046l	376033	376308	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000046l_496020-496295:-_HMRG_6371_2_h2tg000046l_496979-497238:-	HMRG_6371_2_h2tg000046l_496020-496295:-	HMRG_6371#2#h2tg000046l	496020	496295	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000046l_496020-496295:-_HMRG_6371_2_h2tg000046l_496979-497238:-	HMRG_6371_2_h2tg000046l_496979-497238:-	HMRG_6371#2#h2tg000046l	496979	497238	0	0	NA	NA	EXON2	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000046l_526149-526408:._HMRG_6371_2_h2tg000046l_527121-527396:.	HMRG_6371_2_h2tg000046l_526149-526408:.	HMRG_6371#2#h2tg000046l	526149	526408	0	0	NA	NA	EXON2	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000046l_526149-526408:._HMRG_6371_2_h2tg000046l_527121-527396:.	HMRG_6371_2_h2tg000046l_527121-527396:.	HMRG_6371#2#h2tg000046l	527121	527396	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000046l_534901-535176:-	HMRG_6371_2_h2tg000046l_534901-535176:-	HMRG_6371#2#h2tg000046l	534901	535176	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000046l_632741-633000:._HMRG_6371_2_h2tg000046l_633761-634036:.	HMRG_6371_2_h2tg000046l_632741-633000:.	HMRG_6371#2#h2tg000046l	632741	633000	0	0	NA	NA	EXON2	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000046l_632741-633000:._HMRG_6371_2_h2tg000046l_633761-634036:.	HMRG_6371_2_h2tg000046l_633761-634036:.	HMRG_6371#2#h2tg000046l	633761	634036	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000046l_641397-641672:-_HMRG_6371_2_h2tg000046l_642354-642613:-	HMRG_6371_2_h2tg000046l_641397-641672:-	HMRG_6371#2#h2tg000046l	641397	641672	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000046l_641397-641672:-_HMRG_6371_2_h2tg000046l_642354-642613:-	HMRG_6371_2_h2tg000046l_642354-642613:-	HMRG_6371#2#h2tg000046l	642354	642613	0	0	NA	NA	EXON2	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000046l_691477-691736:._HMRG_6371_2_h2tg000046l_692460-692735:.	HMRG_6371_2_h2tg000046l_691477-691736:.	HMRG_6371#2#h2tg000046l	691477	691736	0	1	NA	NA	EXON2	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000046l_691477-691736:._HMRG_6371_2_h2tg000046l_692460-692735:.	HMRG_6371_2_h2tg000046l_692460-692735:.	HMRG_6371#2#h2tg000046l	692460	692735	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000046l_888073-888348:.	HMRG_6371_2_h2tg000046l_888073-888348:.	HMRG_6371#2#h2tg000046l	888073	888348	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000046l_926090-926365:-_HMRG_6371_2_h2tg000046l_927016-927275:-	HMRG_6371_2_h2tg000046l_926090-926365:-	HMRG_6371#2#h2tg000046l	926090	926365	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000046l_926090-926365:-_HMRG_6371_2_h2tg000046l_927016-927275:-	HMRG_6371_2_h2tg000046l_927016-927275:-	HMRG_6371#2#h2tg000046l	927016	927275	0	0	NA	NA	EXON2	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000046l_1059759-1060034:-_HMRG_6371_2_h2tg000046l_1060718-1060977:-	HMRG_6371_2_h2tg000046l_1059759-1060034:-	HMRG_6371#2#h2tg000046l	1059759	1060034	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000046l_1059759-1060034:-_HMRG_6371_2_h2tg000046l_1060718-1060977:-	HMRG_6371_2_h2tg000046l_1060718-1060977:-	HMRG_6371#2#h2tg000046l	1060718	1060977	0	1	NA	NA	EXON2	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000046l_1193850-1194109:._HMRG_6371_2_h2tg000046l_1194792-1195067:.	HMRG_6371_2_h2tg000046l_1193850-1194109:.	HMRG_6371#2#h2tg000046l	1193850	1194109	0	0	NA	NA	EXON2	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000046l_1193850-1194109:._HMRG_6371_2_h2tg000046l_1194792-1195067:.	HMRG_6371_2_h2tg000046l_1194792-1195067:.	HMRG_6371#2#h2tg000046l	1194792	1195067	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000046l_1276979-1277238:._HMRG_6371_2_h2tg000046l_1277881-1278155:.	HMRG_6371_2_h2tg000046l_1276979-1277238:.	HMRG_6371#2#h2tg000046l	1276979	1277238	0	0	NA	NA	EXON2	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000046l_1276979-1277238:._HMRG_6371_2_h2tg000046l_1277881-1278155:.	HMRG_6371_2_h2tg000046l_1277881-1278155:.	HMRG_6371#2#h2tg000046l	1277881	1278155	3	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000046l_1370925-1371200:.	HMRG_6371_2_h2tg000046l_1370925-1371200:.	HMRG_6371#2#h2tg000046l	1370925	1371200	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000046l_1402007-1402282:-_HMRG_6371_2_h2tg000046l_1403004-1403263:-	HMRG_6371_2_h2tg000046l_1402007-1402282:-	HMRG_6371#2#h2tg000046l	1402007	1402282	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000046l_1402007-1402282:-_HMRG_6371_2_h2tg000046l_1403004-1403263:-	HMRG_6371_2_h2tg000046l_1403004-1403263:-	HMRG_6371#2#h2tg000046l	1403004	1403263	0	0	NA	NA	EXON2	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000046l_1421213-1421471:._HMRG_6371_2_h2tg000046l_1422114-1422389:.	HMRG_6371_2_h2tg000046l_1421213-1421471:.	HMRG_6371#2#h2tg000046l	1421213	1421471	1	0	NA	NA	EXON2	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000046l_1421213-1421471:._HMRG_6371_2_h2tg000046l_1422114-1422389:.	HMRG_6371_2_h2tg000046l_1422114-1422389:.	HMRG_6371#2#h2tg000046l	1422114	1422389	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000046l_1465531-1465790:._HMRG_6371_2_h2tg000046l_1466555-1466830:.	HMRG_6371_2_h2tg000046l_1465531-1465790:.	HMRG_6371#2#h2tg000046l	1465531	1465790	0	0	NA	NA	EXON2	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000046l_1465531-1465790:._HMRG_6371_2_h2tg000046l_1466555-1466830:.	HMRG_6371_2_h2tg000046l_1466555-1466830:.	HMRG_6371#2#h2tg000046l	1466555	1466830	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000046l_1492856-1493114:.	HMRG_6371_2_h2tg000046l_1492856-1493114:.	HMRG_6371#2#h2tg000046l	1492856	1493114	1	0	NA	NA	EXON2	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000064l_213114-213373:._HMRG_6371_2_h2tg000064l_214248-214522:.	HMRG_6371_2_h2tg000064l_213114-213373:.	HMRG_6371#2#h2tg000064l	213114	213373	0	1	NA	NA	EXON2	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000064l_213114-213373:._HMRG_6371_2_h2tg000064l_214248-214522:.	HMRG_6371_2_h2tg000064l_214248-214522:.	HMRG_6371#2#h2tg000064l	214248	214522	3	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000064l_326817-327076:._HMRG_6371_2_h2tg000064l_327797-328072:.	HMRG_6371_2_h2tg000064l_326817-327076:.	HMRG_6371#2#h2tg000064l	326817	327076	0	0	NA	NA	EXON2	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000064l_326817-327076:._HMRG_6371_2_h2tg000064l_327797-328072:.	HMRG_6371_2_h2tg000064l_327797-328072:.	HMRG_6371#2#h2tg000064l	327797	328072	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000064l_510920-511195:.	HMRG_6371_2_h2tg000064l_510920-511195:.	HMRG_6371#2#h2tg000064l	510920	511195	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000064l_720138-720413:-_HMRG_6371_2_h2tg000064l_721136-721395:-	HMRG_6371_2_h2tg000064l_720138-720413:-	HMRG_6371#2#h2tg000064l	720138	720413	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000064l_720138-720413:-_HMRG_6371_2_h2tg000064l_721136-721395:-	HMRG_6371_2_h2tg000064l_721136-721395:-	HMRG_6371#2#h2tg000064l	721136	721395	0	0	NA	NA	EXON2	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000064l_903573-903848:-	HMRG_6371_2_h2tg000064l_903573-903848:-	HMRG_6371#2#h2tg000064l	903573	903848	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000064l_1116661-1116920:._HMRG_6371_2_h2tg000064l_1117795-1118069:.	HMRG_6371_2_h2tg000064l_1116661-1116920:.	HMRG_6371#2#h2tg000064l	1116661	1116920	0	0	NA	NA	EXON2	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000064l_1116661-1116920:._HMRG_6371_2_h2tg000064l_1117795-1118069:.	HMRG_6371_2_h2tg000064l_1117795-1118069:.	HMRG_6371#2#h2tg000064l	1117795	1118069	3	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000064l_1175264-1175522:._HMRG_6371_2_h2tg000064l_1176204-1176479:.	HMRG_6371_2_h2tg000064l_1175264-1175522:.	HMRG_6371#2#h2tg000064l	1175264	1175522	1	0	NA	NA	EXON2	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000064l_1175264-1175522:._HMRG_6371_2_h2tg000064l_1176204-1176479:.	HMRG_6371_2_h2tg000064l_1176204-1176479:.	HMRG_6371#2#h2tg000064l	1176204	1176479	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000064l_1256792-1257051:._HMRG_6371_2_h2tg000064l_1257773-1258048:.	HMRG_6371_2_h2tg000064l_1256792-1257051:.	HMRG_6371#2#h2tg000064l	1256792	1257051	0	0	NA	NA	EXON2	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000064l_1256792-1257051:._HMRG_6371_2_h2tg000064l_1257773-1258048:.	HMRG_6371_2_h2tg000064l_1257773-1258048:.	HMRG_6371#2#h2tg000064l	1257773	1258048	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000064l_1326556-1326831:-_HMRG_6371_2_h2tg000064l_1327513-1327771:-	HMRG_6371_2_h2tg000064l_1326556-1326831:-	HMRG_6371#2#h2tg000064l	1326556	1326831	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000064l_1326556-1326831:-_HMRG_6371_2_h2tg000064l_1327513-1327771:-	HMRG_6371_2_h2tg000064l_1327513-1327771:-	HMRG_6371#2#h2tg000064l	1327513	1327771	1	0	NA	NA	EXON2	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000064l_1385159-1385418:._HMRG_6371_2_h2tg000064l_1386167-1386442:.	HMRG_6371_2_h2tg000064l_1385159-1385418:.	HMRG_6371#2#h2tg000064l	1385159	1385418	0	0	NA	NA	EXON2	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000064l_1385159-1385418:._HMRG_6371_2_h2tg000064l_1386167-1386442:.	HMRG_6371_2_h2tg000064l_1386167-1386442:.	HMRG_6371#2#h2tg000064l	1386167	1386442	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000064l_1627778-1628037:._HMRG_6371_2_h2tg000064l_1628760-1629035:.	HMRG_6371_2_h2tg000064l_1627778-1628037:.	HMRG_6371#2#h2tg000064l	1627778	1628037	0	1	NA	NA	EXON2	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000064l_1627778-1628037:._HMRG_6371_2_h2tg000064l_1628760-1629035:.	HMRG_6371_2_h2tg000064l_1628760-1629035:.	HMRG_6371#2#h2tg000064l	1628760	1629035	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000064l_1671702-1671977:.	HMRG_6371_2_h2tg000064l_1671702-1671977:.	HMRG_6371#2#h2tg000064l	1671702	1671977	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000064l_1745134-1745393:._HMRG_6371_2_h2tg000064l_1746265-1746540:.	HMRG_6371_2_h2tg000064l_1745134-1745393:.	HMRG_6371#2#h2tg000064l	1745134	1745393	0	0	NA	NA	EXON2	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000064l_1745134-1745393:._HMRG_6371_2_h2tg000064l_1746265-1746540:.	HMRG_6371_2_h2tg000064l_1746265-1746540:.	HMRG_6371#2#h2tg000064l	1746265	1746540	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
HMRG_6371_2_h2tg000064l_1978317-1978576:._HMRG_6371_2_h2tg000064l_1979460-1979735:.	HMRG_6371_2_h2tg000064l_1978317-1978576:.	HMRG_6371#2#h2tg000064l	1978317	1978576	0	0	NA	NA	EXON2	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	HMRG_6371#2	HM
